"","CowID","Cow.Birth.Date","Farm.Name","Farm.No","Cow.Breed","Cow.Exit.Date","BS.DATE","BS.Month","BS.MS.Date.Difference","BS.DIM","Hapto.Result","Hapto.Log","Hapto.0.1","Hapto0.35","Hapto.HML","Hapto.HL","BS.NEFA","BS.BHBA","MS.Date.Taken","MS.Time.Taken","Calving.Date","Calving.No","Hfr.or.Cow","MS.DIM","MS.Date.Analyzed","Milk.Yield","MS.Milk.Yield","MS.Fat","MS.Protein","MS.S.Cell.Count","MS.Lactose","MS.Urea","MS.pH","MS.Acetone","MS.BHBA","MS.NEFA","MS.NSFA","MS.MFA","MS.PFA","MS.SFA","MS.Palmeic","MS.Stearine","MS.Oleic","CE.Date","CE.Temp","CE.Environ.Temp","CE.Fat.Level","CE.Skin.Dehydration","CE.Stom.Tension","CE.Stom.Layering","CE.Stom.Fluid.Movement","CE.Stom.Ping","CE.Stom.Fullness","CE.Stom.Noise.Freq","CE.Waste.Consistency","CE.Waste.Digestion","CE.Locomotion.Score","CE.Lame","BS.NEFA.Log","BS.BHBA.Log","MS.S.Cell.Count.Log","MS.BHBA.Log","MS.Acetone.Log","BS.NEFA.0.7","BS.BHBA.1.2","Hapto0.35.2","BS.Month2","BS.Month_warm","CE.Stom.Fullness01","CE.Stom.Tension01"
"539","276000947838125",2013-06-29,"Kögel","11777153106","02",NA,2018-10-03,"10-2018",1,23,280,5.63478960316925,"0","0","0","1",0.14,0.56,2018-10-02,"16:16:00",2018-09-10,4,"cow",22,2018-10-05,NA,11.4,4.04,3.48,34,4.8,21.7,6.65,10,20,1.58,11.5,NA,NA,NA,NA,NA,NA,2018-10-03,38.2,15.6,9,"phy","phy","1","obb","obb","norm",NA,"norm","gut","1","0",-1.96611285637283,-0.579818495252942,3.52636052461616,2.99573227355399,2.30258509299405,"0","0","0","10-2018","0","0","0"
"540","276000944934193",2010-01-27,"Kögel","11777153106","02",NA,2018-10-24,"10-2018",1,26,280,5.63478960316925,"0","0","0","1",0.18,0.6,2018-10-23,"01:57:00",2018-09-28,7,"cow",25,2018-10-25,NA,14.8,4.11,3.37,132,4.6,37.8,6.67,NA,NA,1.7,12.5,NA,NA,NA,NA,NA,NA,2018-10-24,38.6,12.6,NA,"phy","phy","1","obb","obb","abnorm","phy","thick","gut","1","0",-1.71479842809193,-0.510825623765991,4.88280192258637,NA,NA,"0","0","0","10-2018","0","1","0"
"541","276000948710653",2014-07-10,"Kögel","11777153106","02",NA,2018-10-03,"10-2018",1,16,164.05,5.10017125940711,"0","0","0","1",0.17,0.69,2018-10-02,"21:16:00",2018-09-17,3,"cow",15,2018-10-05,NA,10.8,4.47,3.73,38,4.81,31.2,6.69,NA,NA,1.67,13.3,NA,NA,NA,NA,NA,NA,2018-10-03,38.7,15.6,8,"phy","phy","1","obb","obb","norm",NA,"norm","gut","1","0",-1.77195684193188,-0.371063681390832,3.63758615972639,NA,NA,"0","0","0","10-2018","0","0","0"
"542","276000950939239",2016-08-14,"Kögel","11777153106","02",NA,2018-10-17,"10-2018",1,19,254940,12.4487835023369,"1","1","2","3",0.09,0.36,2018-10-16,"07:02:00",2018-09-28,1,"hfr",18,2018-10-19,NA,11.7,3.54,3.96,3335,4.82,16.9,6.68,NA,NA,2.1,10.8,0.846,0.134,2.232,0.98,0.372,0.761,2018-10-17,38.5,17,11,"phy","phy","1","obb","obb","norm",NA,"norm","gut","2","0",-2.40794560865187,-1.02165124753198,8.11222795834972,NA,NA,"0","0","1","10-2018","0","0","0"
"543","276000948710633",2014-03-21,"Kögel","11777153106","02",NA,2018-10-17,"10-2018",1,28,528.5,6.27004280531029,"0","0","0","1",0.17,0.82,2018-10-16,"14:52:00",2018-09-19,3,"cow",27,2018-10-19,NA,10.8,3.11,3.6,32,5.13,18.7,6.78,20,20,7.8,10.1,0.789,0.102,1.92,0.925,0.287,0.678,2018-10-17,38.9,17.4,9,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-1.77195684193188,-0.198450938723838,3.46573590279973,2.99573227355399,2.99573227355399,"0","0","0","10-2018","0","1","0"
"544","276000948710656",2014-08-06,"Kögel","11777153106","02",NA,2018-10-24,"10-2018",1,18,227,5.4249500174814,"0","0","0","1",0.28,0.82,2018-10-23,"10:10:00",2018-10-06,3,"cow",17,2018-10-25,NA,12.2,4.94,3.64,13,4.76,29.3,6.67,NA,10,8.1,15,NA,NA,NA,NA,NA,NA,2018-10-24,38.2,12.8,NA,"phy","phy","1","obb","obb","norm",NA,"0",NA,"1","0",-1.27296567581289,-0.198450938723838,2.56494935746154,2.30258509299405,NA,"0","0","0","10-2018","0","0","0"
"545","276000948710653",2014-07-10,"Kögel","11777153106","02",NA,2018-10-10,"10-2018",0,23,163,5.09375020080676,"0","0","0","1",0.13,0.67,2018-10-10,"04:04:00",2018-09-17,3,"cow",23,2018-10-11,NA,11.3,4.14,3.44,56,4.79,24.6,6.66,NA,NA,1.54,10.8,NA,NA,NA,NA,NA,NA,2018-10-10,38.4,18.9,9,"phy","phy","1","obb","obb","norm",NA,"norm","gut","1","0",-2.04022082852655,-0.400477566597125,4.02535169073515,NA,NA,"0","0","0","10-2018","0","0","0"
"546","276000948710639",2014-04-14,"Kögel","11777153106","02",NA,2018-10-17,"10-2018",1,26,296.5,5.69204721843778,"0","0","0","1",0.13,0.88,2018-10-16,"10:42:00",2018-09-21,3,"cow",25,2018-10-19,NA,10.5,3.94,3.38,360,4.78,20.9,6.72,NA,30,4.7,12.3,0.982,0.151,2.464,1.014,0.383,0.883,2018-10-17,38.5,17.3,11,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","2","0",-2.04022082852655,-0.127833371509885,5.88610403145016,3.40119738166216,NA,"0","0","0","10-2018","0","1","0"
"547","276000949811558",2015-07-28,"Kögel","11777153106","02",NA,2018-10-10,"10-2018",1,28,241,5.48479693349065,"0","0","0","1",0.09,0.69,2018-10-09,"20:42:00",2018-09-12,2,"cow",27,2018-10-11,NA,13.6,4.39,3.19,56,4.84,26.6,6.7,NA,40,1.4,13.1,NA,NA,NA,NA,NA,NA,2018-10-10,38.5,18.2,7,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-2.40794560865187,-0.371063681390832,4.02535169073515,3.68887945411394,NA,"0","0","0","10-2018","0","1","0"
"548","276000944934193",2010-01-27,"Kögel","11777153106","02",NA,2018-10-10,"10-2018",0,12,667.5,6.5035393902744,"0","0","0","1",0.15,0.57,2018-10-10,"06:26:00",2018-09-28,7,"cow",12,2018-10-11,NA,17.6,4.39,3.59,215,4.42,38.4,6.63,NA,NA,5.2,14.5,NA,NA,NA,NA,NA,NA,2018-10-10,38.4,18.4,8,"phy","phy","1","obb","obb","norm",NA,"norm","gut","1","0",-1.89711998488588,-0.562118918153541,5.37063802812766,NA,NA,"0","0","0","10-2018","0","0","0"
"549","276000949811558",2015-07-28,"Kögel","11777153106","02",NA,2018-10-03,"10-2018",1,21,41090,10.6235200618775,"1","1","2","3",0.15,0.85,2018-10-02,"19:49:00",2018-09-12,2,"cow",20,2018-10-05,NA,11.8,4.4,3.22,68,4.81,25.2,6.7,NA,40,2.01,13.2,NA,NA,NA,NA,NA,NA,2018-10-03,38.5,15.4,10,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","2","0",-1.89711998488588,-0.162518929497775,4.21950770517611,3.68887945411394,NA,"0","0","1","10-2018","0","1","0"
"550","276000945293847",2011-01-09,"Kögel","11777153106","02",2018-11-06,2018-10-03,"10-2018",0,25,1354100,14.1186475849709,"1","1","2","3",0.45,0.87,2018-10-03,"06:36:00",2018-09-08,6,"cow",25,2018-10-05,NA,17,5.34,2.86,129,4.77,28.8,6.63,120,40,1.36,23.2,NA,NA,NA,NA,NA,NA,2018-10-03,38.9,15.7,11,"phy","phy","1","obb","obb","norm","bis_2","thick","maess","4","1",-0.798507696217772,-0.139262067333508,4.85981240436167,3.68887945411394,4.78749174278205,"0","0","1","10-2018","0","0","0"
"551","276000948710633",2014-03-21,"Kögel","11777153106","02",NA,2018-10-03,"10-2018",1,14,280,5.63478960316925,"0","0","0","1",0.19,0.7,2018-10-02,"18:24:00",2018-09-19,3,"cow",13,2018-10-05,NA,11.6,4.24,3.96,38,4.98,27.8,6.77,NA,NA,9.6,12.7,NA,NA,NA,NA,NA,NA,2018-10-03,38.7,15.4,10,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-1.66073120682165,-0.356674943938732,3.63758615972639,NA,NA,"0","0","0","10-2018","0","1","0"
"552","276000948710633",2014-03-21,"Kögel","11777153106","02",NA,2018-10-10,"10-2018",1,21,269,5.59471137960184,"0","0","0","1",0.18,0.92,2018-10-09,"23:30:00",2018-09-19,3,"cow",20,2018-10-11,NA,10,4.6,3.64,58,4.87,27.7,6.75,NA,40,4.7,15.4,NA,NA,NA,NA,NA,NA,2018-10-10,38.1,18.8,9,"phy","phy","1","obb","obb","abnorm",NA,"norm","maess","1","0",-1.71479842809193,-0.083381608939051,4.06044301054642,3.68887945411394,NA,"0","0","0","10-2018","0","1","0"
"553","276000949611595",2014-06-21,"Egger","11777154213","02",NA,2018-11-07,"11-2018",0,23,281.5,5.64013244757975,"0","0","0","1",0.06,0.76,2018-11-07,"06:07:00",2018-10-15,3,"cow",23,2018-11-08,NA,18,3.24,3.47,24,4.88,17.9,6.76,NA,NA,NA,9.9,NA,NA,NA,NA,NA,NA,2018-11-07,38.2,15.5,14,"phy","phy","1","obb","obb","abnorm",NA,"norm","maess","1","0",-2.81341071676004,-0.27443684570176,3.17805383034795,NA,NA,"0","0","0","11-2018","0","1","0"
"554","276000949611595",2014-06-21,"Egger","11777154213","02",NA,2018-11-14,"11-2018",0,30,389.5,5.9648638653108,"0","0","0","1",0.1,1.46,2018-11-14,"06:06:00",2018-10-15,3,"cow",30,2018-11-15,NA,20.6,7.87,3.09,173,4.55,25.2,6.56,NA,30,1.8,22,NA,NA,NA,NA,NA,NA,2018-11-14,38.3,11.4,17,"phy","phy","1","obb","obb","abnorm","phy","thick","gut","2","0",-2.30258509299405,0.378436435720245,5.15329159449778,3.40119738166216,NA,"0","1","0","11-2018","0","1","0"
"555","276000951994538",2016-10-01,"Egger","11777154213","02",NA,2018-11-07,"11-2018",0,13,9981,9.20843856468659,"1","1","1","NA",0.28,0.64,2018-11-07,"06:07:00",2018-10-25,1,"hfr",13,2018-11-08,NA,14.8,4.54,3.32,25,4.81,20.8,6.61,NA,NA,0.6,15,NA,NA,NA,NA,NA,NA,2018-11-07,38.8,15.4,16,"phy","phy","1","obb","obb","norm",NA,"norm","maess","1","0",-1.27296567581289,-0.446287102628419,3.2188758248682,NA,NA,"0","0","1","11-2018","0","0","0"
"556","276000943138065",2009-05-21,"Egger","11777154213","02",NA,2018-11-07,"11-2018",0,31,247,5.50938833662798,"0","0","0","1",0.15,0.73,2018-11-07,"06:07:00",2018-10-07,7,"cow",31,2018-11-08,NA,14.1,5.73,3.07,77,4.59,24,6.64,NA,NA,1.1,19,NA,NA,NA,NA,NA,NA,2018-11-07,38.6,15.5,9,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","2","0",-1.89711998488588,-0.3147107448397,4.34380542185368,NA,NA,"0","0","0","11-2018","0","1","0"
"557","276000948710835",2013-08-11,"Egger","11777154213","02",NA,2018-11-21,"11-2018",1,14,1210.5,7.09878877637811,"1","0","0","1",0.18,0.94,2018-11-20,"17:11:00",2018-11-07,3,"cow",13,2018-11-22,NA,19.4,4.51,3.68,41,4.76,30.2,6.72,50,70,NA,17.6,NA,NA,NA,NA,NA,NA,2018-11-21,38.3,5.6,31,"phy","phy","1","obb","obb","abnorm","phy","thin","maess","1","0",-1.71479842809193,-0.0618754037180875,3.71357206670431,4.24849524204936,3.91202300542815,"0","0","0","11-2018","0","1","0"
"558","276000943138065",2009-05-21,"Egger","11777154213","02",NA,2018-10-31,"10-2018",1,24,179.5,5.19017520792833,"0","0","0","1",0.46,1.19,2018-10-30,"17:18:00",2018-10-07,7,"cow",23,2018-11-02,NA,17,5.88,3.28,26,4.66,21.3,6.64,120,100,1.3,22,NA,NA,NA,NA,NA,NA,2018-10-31,38.2,11.4,13,"phy","phy","1","obb","obb","abnorm","phy","thick","gut","1","0",-0.776528789498996,0.173953307123438,3.25809653802148,4.60517018598809,4.78749174278205,"0","0","0","10-2018","0","1","0"
"559","276000951994538",2016-10-01,"Egger","11777154213","02",NA,2018-11-21,"11-2018",1,27,604.5,6.40440167005485,"0","0","0","1",0.11,1.08,2018-11-20,"17:11:00",2018-10-25,1,"hfr",26,2018-11-22,NA,13.7,4.77,3.15,45,4.96,29,6.7,30,60,2.7,17.6,NA,NA,NA,NA,NA,NA,2018-11-21,38.4,6.1,14,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-2.20727491318972,0.0769610411361284,3.80666248977032,4.0943445622221,3.40119738166216,"0","0","0","11-2018","0","1","0"
"560","276000951994538",2016-10-01,"Egger","11777154213","02",NA,2018-11-14,"11-2018",0,20,423.5,6.04855351409211,"0","0","0","1",0.09,0.88,2018-11-14,"06:06:00",2018-10-25,1,"hfr",20,2018-11-15,NA,15.7,3.89,3.23,22,4.85,22.2,6.67,NA,20,NA,12.3,NA,NA,NA,NA,NA,NA,2018-11-14,38.4,11.5,16,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-2.40794560865187,-0.127833371509885,3.09104245335832,2.99573227355399,NA,"0","0","0","11-2018","0","1","0"
"561","276000943138070",2009-06-18,"Egger","11777154213","02",NA,2018-11-21,"11-2018",1,18,249.5,5.51945891519157,"0","0","0","1",0.14,1.12,2018-11-20,"17:11:00",2018-11-03,7,"cow",17,2018-11-22,NA,17.6,3.95,3.41,103,4.55,25.3,6.68,NA,40,2.7,14.1,NA,NA,NA,NA,NA,NA,2018-11-21,38.8,5.8,7,"red","erh","1","re","obb","norm","groe_3","norm","gut","3","1",-1.96611285637283,0.113328685307003,4.63472898822964,3.68887945411394,NA,"0","0","0","11-2018","0","0","1"
"562","276000943138070",2009-06-18,"Egger","11777154213","02",NA,2018-11-14,"11-2018",0,11,7383.5,8.90700305991383,"1","1","1","NA",0.14,1.27,2018-11-14,"06:06:00",2018-11-03,7,"cow",11,2018-11-15,NA,15.1,3.94,3.47,92,4.51,21.2,6.66,40,40,3.7,14.8,NA,NA,NA,NA,NA,NA,2018-11-14,38.4,11.5,3,"red","erh","1","obb","obb","norm",NA,"thick","gut","3","1",-1.96611285637283,0.2390169004705,4.52178857704904,3.68887945411394,3.68887945411394,"0","1","1","11-2018","0","0","1"
"563","276000950119010",2015-02-12,"Trautwein","11777155210","02",NA,2018-09-17,"09-2018",0,16,97800,11.4906798560229,"1","1","2","3",0.54,2.96,2018-09-17,"00:00:00",2018-09-01,2,"cow",16,2018-09-18,NA,11.9,4.2,3.21,419,4.71,25.3,6.68,120,120,NA,14,NA,NA,NA,NA,NA,NA,2018-09-17,38.5,20.8,11,"phy","phy","1","obb","obb","norm",NA,"norm","gut","1","0",-0.616186139423817,1.08518926833597,6.03787091992214,4.78749174278205,4.78749174278205,"0","1","1","09-2018","1","0","0"
"564","276000950119010",2015-02-12,"Trautwein","11777155210","02",NA,2018-09-24,"09-2018",-1,23,222,5.40267738187228,"0","0","0","1",0.31,1.17,2018-09-25,"00:00:00",2018-09-01,2,"cow",24,2018-09-27,NA,12.9,5.04,2.98,559,4.79,25.9,6.58,100,130,NA,18,NA,NA,NA,NA,NA,NA,2018-09-24,38.4,13.4,9,"phy","phy","1","obb","obb","abnorm",NA,"norm","maess","1","0",-1.17118298150295,0.157003748809665,6.3261494731551,4.86753445045558,4.60517018598809,"0","0","0","09-2018","1","1","0"
"565","276000937843398",2003-11-03,"Trautwein","11777155210","02",2018-10-02,2018-09-24,"09-2018",-1,11,2561350,14.7560450212089,"1","1","2","3",0.15,0.17,2018-09-25,"00:00:00",2018-09-13,11,"cow",12,2018-09-27,NA,8.3,4.73,3.21,85,4.99,27.4,6.71,20,50,NA,16.1,NA,NA,NA,NA,NA,NA,2018-09-24,38.1,13.5,8,"phy","erh","1","obb","obb","norm","bis_2","thin",NA,"3","1",-1.89711998488588,-1.77195684193188,4.44265125649032,3.91202300542815,2.99573227355399,"0","0","1","09-2018","1","0","1"
"566","276000948531555",2013-10-05,"Bottner","11777171101","02",2019-04-26,2018-09-05,"09-2018",1,20,516.5,6.24707528855969,"0","0","0","1",0.59,1,2018-09-04,"17:08:00",2018-08-16,3,"cow",19,2018-09-06,NA,17,5.31,3.26,206,4.7,21.9,6.72,170,150,NA,22.3,NA,NA,NA,NA,NA,NA,2018-09-05,38.8,21.3,30,"phy","phy","1","obb","obb","norm",NA,"norm","gut","2","0",-0.527632742082372,0,5.32787616878958,5.01063529409626,5.13579843705026,"0","0","0","09-2018","1","0","0"
"567","276000949613399",2015-02-26,"Bottner","11777171101","02",NA,2018-09-12,"09-2018",0,29,29670,10.2978917132849,"1","1","2","3",0.27,0.7,2018-09-12,"05:44:00",2018-08-14,2,"cow",29,2018-09-13,NA,18.4,3.59,2.98,1219,4.68,14.3,6.56,NA,30,NA,13.6,NA,NA,NA,NA,NA,NA,2018-09-12,38.8,23.4,25,"phy","phy","1","obb","obb","norm","phy","thick","gut","2","0",-1.30933331998376,-0.356674943938732,7.10578612948127,3.40119738166216,NA,"0","0","1","09-2018","1","0","0"
"568","276000949613399",2015-02-26,"Bottner","11777171101","02",NA,2018-09-05,"09-2018",0,22,2937,7.98514393119862,"1","0","0","1",0.44,0.92,2018-09-05,"05:45:00",2018-08-14,2,"cow",22,2018-09-07,35.2,35.2,3.7,2.93,176,4.73,17.1,6.59,NA,20,NA,15.2,NA,NA,NA,NA,NA,NA,2018-09-05,39.4,21.1,23,"phy","phy","1","obb","obb","abnorm",NA,"norm","maess","1","0",-0.82098055206983,-0.083381608939051,5.17048399503815,2.99573227355399,NA,"0","0","0","09-2018","1","1","0"
"569","276000947570340",2012-07-31,"Blenk","11777171224","02",NA,2018-12-17,"12-2018",0,17,280,5.63478960316925,"0","0","0","1",0.26,0.58,2018-12-17,"06:11:00",2018-11-30,5,"cow",17,2018-12-20,NA,12.1,4.8,3.45,345,4.52,24.8,6.59,NA,20,2.6,14.4,NA,NA,NA,NA,NA,NA,2018-12-17,38.2,6.3,12,"phy","phy","1","obb","obb","abnorm","phy","thick","gut","1","0",-1.34707364796661,-0.544727175441672,5.84354441703136,2.99573227355399,NA,"0","0","0","12-2018","0","1","0"
"570","276000951728119",2016-07-18,"Blenk","11777171224","02",NA,2018-12-17,"12-2018",0,15,280,5.63478960316925,"0","0","0","1",0.13,0.64,2018-12-17,"06:11:00",2018-12-02,1,"hfr",15,2018-12-20,NA,14.5,3.35,3.27,17,4.93,26,6.66,30,40,NA,10.6,NA,NA,NA,NA,NA,NA,2018-12-17,38.4,6.8,19,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-2.04022082852655,-0.446287102628419,2.83321334405622,3.68887945411394,3.40119738166216,"0","0","0","12-2018","0","1","0"
"571","276000949613563",2014-06-01,"Blenk","11777171224","02",NA,2018-11-26,"11-2018",1,25,143.5,4.96633503519968,"0","0","0","1",0.21,0.63,2018-11-25,"17:35:00",2018-11-01,3,"cow",24,2018-11-27,NA,17.8,4.08,3.18,17,4.81,21.4,6.68,NA,50,3.2,13.5,NA,NA,NA,NA,NA,NA,2018-11-26,37.9,6,20,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-1.56064774826467,-0.462035459596559,2.83321334405622,3.91202300542815,NA,"0","0","0","11-2018","0","1","0"
"572","276000949613551",2014-03-23,"Blenk","11777171224","02",NA,2018-12-17,"12-2018",1,18,280,5.63478960316925,"0","0","0","1",0.16,0.46,2018-12-16,"06:19:00",2018-11-29,3,"cow",17,2018-12-20,30.3,16.7,3.68,3.88,47,4.78,24.1,6.67,NA,50,NA,10.6,NA,NA,NA,NA,NA,NA,2018-12-17,38.6,6.3,9,"phy","phy","1","re","obb","norm","phy","thick","gut","1","0",-1.83258146374831,-0.776528789498996,3.85014760171006,3.91202300542815,NA,"0","0","0","12-2018","0","0","0"
"573","276000946330675",2012-03-12,"Greisel","11777171251","02",NA,2018-12-10,"12-2018",1,24,214,5.36597601502185,"0","0","0","1",0.15,2.8,2018-12-09,"17:16:00",2018-11-16,4,"cow",23,2018-12-12,NA,16.2,4.06,3.23,376,4.54,21.9,6.71,160,130,1.8,15.9,NA,NA,NA,NA,NA,NA,2018-12-10,38.1,9,14,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-1.89711998488588,1.02961941718116,5.92958914338989,4.86753445045558,5.07517381523383,"0","1","0","12-2018","0","1","0"
"574","276000946330675",2012-03-12,"Greisel","11777171251","02",NA,2018-11-26,"11-2018",1,10,348.5,5.85363823020058,"0","0","0","1",0.57,1.27,2018-11-25,"17:21:00",2018-11-16,4,"cow",9,2018-11-27,NA,16.5,4.11,3.84,410,4.58,21.7,6.59,650,200,7,15.9,NA,NA,NA,NA,NA,NA,2018-11-26,38.4,6.8,14,"phy","phy","1","obb","obb","norm","bis_2","thick","gut","2","0",-0.562118918153541,0.2390169004705,6.01615715969835,5.29831736654804,6.47697236288968,"0","1","0","11-2018","0","0","0"
"575","276000949813905",2015-04-30,"Greisel","11777171251","02",NA,2018-11-26,"11-2018",1,28,207.5,5.33513133967075,"0","0","0","1",0.04,0.85,2018-11-25,"17:21:00",2018-10-29,2,"cow",27,2018-11-27,NA,11.4,4.89,3.53,24,4.85,20.4,6.68,NA,40,4.7,12,NA,NA,NA,NA,NA,NA,2018-11-26,38.5,6.8,8,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","2","0",-3.2188758248682,-0.162518929497775,3.17805383034795,3.68887945411394,NA,"0","0","0","11-2018","0","1","0"
"576","276000950941834",2016-03-16,"Greisel","11777171251","02",NA,2018-12-10,"12-2018",1,22,174.5,5.16192474164248,"0","0","0","1",0.08,2.11,2018-12-09,"17:16:00",2018-11-18,1,"hfr",21,2018-12-12,NA,10,5.09,3.19,47,4.73,26.5,6.71,90,180,9.6,16.5,NA,NA,NA,NA,NA,NA,2018-12-10,38,5,16,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","2","0",-2.52572864430826,0.746687947487975,3.85014760171006,5.19295685089021,4.49980967033027,"0","1","0","12-2018","0","1","0"
"577","276000946330675",2012-03-12,"Greisel","11777171251","02",NA,2018-12-03,"12-2018",0,17,582,6.36647044773144,"0","0","0","1",0.29,2.74,2018-12-03,"06:00:00",2018-11-16,4,"cow",17,2018-12-06,NA,17.3,3.84,3.29,511,4.66,15.5,6.69,140,150,0.9,14.6,NA,NA,NA,NA,NA,NA,2018-12-03,37.8,13.3,14,"phy","phy","1","obb","obb","norm","phy","thick","gut","1","0",-1.23787435600162,1.00795792039998,6.2363695902037,5.01063529409626,4.9416424226093,"0","1","0","12-2018","0","0","0"
"578","276000946842355",2012-03-05,"Schindele","11777175202","02",2019-02-08,2018-12-19,"12-2018",0,13,191,5.25227342804663,"0","0","0","1",0.43,0.91,2018-12-19,"06:00:00",2018-12-06,5,"cow",13,2018-12-28,NA,14.7,4.21,3.54,92,4.88,15.4,6.73,NA,20,5,13.9,NA,NA,NA,NA,NA,NA,2018-12-19,38.1,10.6,13,"phy","erh","1","obb","obb","norm","groe_3","thin","gut","2","0",-0.843970070294529,-0.0943106794712413,4.52178857704904,2.99573227355399,NA,"0","0","0","12-2018","0","0","1"
"579","276000944026600",2009-11-03,"Schindele","11777175202","02",NA,2018-11-28,"11-2018",1,28,729,6.59167373200866,"0","0","0","1",0.28,0.76,2018-11-27,"17:00:00",2018-10-31,7,"cow",27,2018-12-03,NA,21.4,3.95,3.1,57,4.88,15.4,6.74,NA,20,4.9,13.9,NA,NA,NA,NA,NA,NA,2018-11-28,38.2,6,13,"phy","phy","1","obb","obb","abnorm","phy","thick","gut","1","0",-1.27296567581289,-0.27443684570176,4.04305126783455,2.99573227355399,NA,"0","0","0","11-2018","0","1","0"
"580","276000948713079",2014-02-03,"Schindele","11777175202","02",NA,2018-11-28,"11-2018",1,20,322.5,5.77610313623583,"0","0","0","1",0.02,0.89,2018-11-27,"17:00:00",2018-11-08,3,"cow",19,2018-12-03,NA,8.3,4.72,4.19,49,4.83,23.3,6.76,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,2018-11-28,38.4,6,22,"phy","phy","1","obb","obb","abnorm","phy","thick","gut","1","0",-3.91202300542815,-0.116533816255952,3.89182029811063,NA,NA,"0","0","0","11-2018","0","1","0"
"581","276000948713079",2014-02-03,"Schindele","11777175202","02",NA,2018-12-05,"12-2018",0,27,141,4.94875989037817,"0","0","0","1",0.04,0.97,2018-12-05,"05:00:00",2018-11-08,3,"cow",27,2018-12-06,NA,8.7,5.23,3.65,64,4.78,17.2,6.72,NA,30,NA,13.9,NA,NA,NA,NA,NA,NA,2018-12-05,38.5,8.8,21,"phy","phy","1","re","obb","abnorm","phy","thick","maess","2","0",-3.2188758248682,-0.0304592074847086,4.15888308335967,3.40119738166216,NA,"0","0","0","12-2018","0","1","0"
"582","276000947571206",2012-09-12,"Schindele","11777175202","02",NA,2018-12-05,"12-2018",0,12,274.5,5.61495126094959,"0","0","0","1",0.22,0.78,2018-12-05,"05:00:00",2018-11-23,5,"cow",12,2018-12-06,NA,16,3.74,3.97,452,4.52,7.8,6.7,NA,50,NA,9.8,NA,NA,NA,NA,NA,NA,2018-12-05,38.2,10.9,12,"phy","phy","1","obb","obb","abnorm",NA,"norm","gut","1","0",-1.51412773262978,-0.2484613592985,6.11368217983223,3.91202300542815,NA,"0","0","0","12-2018","0","1","0"
"583","276000947571206",2012-09-12,"Schindele","11777175202","02",NA,2018-12-12,"12-2018",1,19,280,5.63478960316925,"0","0","0","1",0.1,1.37,2018-12-11,"17:00:00",2018-11-23,5,"cow",18,2018-12-13,NA,18.3,3.87,3.44,475,4.57,19.2,6.75,10,100,NA,9.9,NA,NA,NA,NA,NA,NA,2018-12-12,38.5,4.8,10,"phy","phy","1","obb","obb","norm","bis_2","thick","maess","1","0",-2.30258509299405,0.314810739840034,6.16331480403464,4.60517018598809,2.30258509299405,"0","1","0","12-2018","0","0","0"
"584","276000947571206",2012-09-12,"Schindele","11777175202","02",NA,2018-12-19,"12-2018",0,26,280,5.63478960316925,"0","0","0","1",0.12,1,2018-12-19,"06:00:00",2018-11-23,5,"cow",26,2018-12-28,NA,19.1,3.99,3.5,407,4.74,17.3,6.75,NA,40,0.2,9,NA,NA,NA,NA,NA,NA,2018-12-19,38.3,9.7,10,"phy","phy","1","obb","obb","abnorm","bis_2","thick","schl","1","0",-2.12026353620009,0,6.00881318544259,3.68887945411394,NA,"0","0","0","12-2018","0","1","0"
"585","276000951571354",2016-02-17,"Schindele","11777175202","02",NA,2018-12-05,"12-2018",0,10,148,4.99721227376411,"0","0","0","1",0.28,0.7,2018-12-05,"05:00:00",2018-11-25,1,"hfr",10,2018-12-06,NA,12.4,4.06,3.48,13,4.84,20.9,6.57,NA,10,4.3,13.6,NA,NA,NA,NA,NA,NA,2018-12-05,38.2,10.2,13,"phy","phy","1","obb","obb","abnorm","bis_2","thick","gut","1","0",-1.27296567581289,-0.356674943938732,2.56494935746154,2.30258509299405,NA,"0","0","0","12-2018","0","1","0"
